time;temperature;wind;wind_direction;gust;phenomenon;pressure;humidity;uv_index;moon;moon_direction;day;date;areal;city;prob;fish;features
18;18;2;З;9;['малооблачно', ' небольшой дождь'];746;0.73;1;0.12;-1;199;2020-07-17;Московская область;Щелково;0.54;язь;[(('moon', 2, 3), 0.27, 0.014973600351977936), (('moon', 1, 9), 0.19, 0.0174794379356383), (('gust', 0, 0), 9.0, 0.04308809779572863), (('wind', 0, 0), 2.0, 0.07357978422679151)]
21;17;2;З;6;['облачно'];746;0.81;0;0.12;-1;199;2020-07-17;Московская область;Щелково;0.52;язь;[(('moon', 2, 3), 0.27, 0.014973600351977936), (('moon', 1, 9), 0.19, 0.0174794379356383), (('gust', 0, 0), 6.0, 0.051509150427307575), (('wind', 0, 0), 2.0, 0.07357978422679151)]
0;15;2;З;4;['малооблачно'];747;0.9;0;0.06;-1;200;2020-07-18;Московская область;Щелково;0.52;язь;[(('moon', 1, 9), 0.19, 0.0174794379356383), (('moon', 1, 15), 0.19, 0.020809331170906265), (('gust', 0, 0), 4.0, 0.04887154110542762), (('wind', 0, 0), 2.0, 0.07357978422679151)]
3;13;2;З;4;['малооблачно'];747;0.94;0;0.06;-1;200;2020-07-18;Московская область;Щелково;0.53;язь;[(('moon', 1, 9), 0.19, 0.0174794379356383), (('moon', 1, 15), 0.19, 0.020809331170906265), (('gust', 0, 0), 4.0, 0.040450488473848675), (('wind', 0, 0), 2.0, 0.07357978422679151)]
6;15;2;СЗ;4;['пасмурно'];748;0.88;1;0.06;-1;200;2020-07-18;Московская область;Щелково;0.55;язь;[(('moon', 1, 15), 0.19, 0.020809331170906265), (('moon', 1, 6), 0.12, 0.021556915488809586), (('gust', 0, 0), 4.0, 0.04573457938293959), (('wind', 0, 0), 2.0, 0.07902850217550945)]
9;17;3;СЗ;8;['пасмурно', ' небольшой дождь'];749;0.75;2;0.06;-1;200;2020-07-18;Московская область;Щелково;0.58;язь;[(('moon', 1, 15), 0.19, 0.019944501991173636), (('moon', 1, 6), 0.12, 0.029977968120388533), (('gust', 0, 0), 8.0, 0.04028614974378058), (('wind', 0, 0), 3.0, 0.08771271270182524)]
12;18;2;СЗ;8;['малооблачно', ' небольшой дождь'];749;0.76;3;0.06;-1;200;2020-07-18;Московская область;Щелково;0.58;язь;[(('moon', 1, 15), 0.19, 0.019944501991173636), (('moon', 1, 6), 0.12, 0.029977968120388533), (('gust', 0, 0), 8.0, 0.03995800341563425), (('wind', 0, 0), 2.0, 0.08771271270182524)]
15;18;4;СЗ;8;['пасмурно', ' небольшой дождь'];749;0.7;2;0.06;-1;200;2020-07-18;Московская область;Щелково;0.6;язь;[(('moon', 1, 15), 0.12, 0.029569512166381377), (('moon', 1, 6), 0.12, 0.029977968120388533), (('gust', 0, 0), 8.0, 0.05464691319007033), (('wind', 0, 0), 4.0, 0.08614463519035152)]
18;19;3;СЗ;8;['облачно', ' небольшой дождь'];749;0.69;1;0.06;-1;200;2020-07-18;Московская область;Щелково;0.59;язь;[(('moon', 1, 15), 0.12, 0.029569512166381377), (('moon', 1, 6), 0.12, 0.029977968120388533), (('gust', 0, 0), 8.0, 0.04531676964940048), (('wind', 0, 0), 3.0, 0.08614463519035152)]
21;16;2;СЗ;7;['малооблачно', ' небольшой дождь'];749;0.84;0;0.06;-1;200;2020-07-18;Московская область;Щелково;0.58;язь;[(('moon', 1, 15), 0.12, 0.021971395996836635), (('moon', 1, 6), 0.12, 0.029977968120388533), (('gust', 0, 0), 7.0, 0.04531676964940048), (('wind', 0, 0), 2.0, 0.08614463519035152)]
0;14;2;СЗ;4;['ясно'];750;0.92;0;0.02;-1;201;2020-07-19;Московская область;Щелково;0.54;язь;[(('moon', 1, 6), 0.12, 0.021556915488809586), (('moon', 1, 15), 0.12, 0.021971395996836635), (('gust', 0, 0), 4.0, 0.04358825123661144), (('wind', 0, 0), 2.0, 0.07820345871976328)]
3;14;2;З;4;['малооблачно'];750;0.94;0;0.02;-1;201;2020-07-19;Московская область;Щелково;0.55;язь;[(('moon', 1, 6), 0.12, 0.021556915488809586), (('moon', 1, 15), 0.12, 0.021971395996836635), (('gust', 0, 0), 4.0, 0.03921325123661144), (('wind', 0, 0), 2.0, 0.07275474077104534)]
6;14;2;СЗ;4;['ясно'];750;0.91;1;0.02;-1;201;2020-07-19;Московская область;Щелково;0.56;язь;[(('moon', 1, 15), 0.12, 0.029569512166381377), (('moon', 1, 6), 0.06, 0.039977968120388535), (('gust', 0, 0), 4.0, 0.04449734214570235), (('wind', 0, 0), 2.0, 0.07820345871976328)]
9;19;2;СЗ;6;['малооблачно', ' небольшой дождь'];750;0.73;2;0.02;-1;201;2020-07-19;Московская область;Щелково;0.57;язь;[(('moon', 1, 15), 0.12, 0.029569512166381377), (('moon', 1, 6), 0.06, 0.039977968120388535), (('gust', 0, 0), 6.0, 0.05448343631606714), (('wind', 0, 0), 2.0, 0.07820345871976328)]
12;21;3;СЗ;7;['малооблачно', ' небольшой дождь'];750;0.59;4;0.02;-1;201;2020-07-19;Московская область;Щелково;0.56;язь;[(('moon', 1, 15), 0.12, 0.029569512166381377), (('moon', 1, 6), 0.06, 0.039977968120388535), (('gust', 0, 0), 7.0, 0.05448343631606714), (('wind', 0, 0), 3.0, 0.07820345871976328)]
15;22;4;СЗ;8;['облачно'];750;0.51;3;0.02;-1;201;2020-07-19;Московская область;Щелково;0.56;язь;[(('moon', 1, 15), 0.06, 0.029569512166381377), (('moon', 1, 6), 0.06, 0.039977968120388535), (('gust', 0, 0), 8.0, 0.05448343631606714), (('wind', 0, 0), 4.0, 0.07275474077104534)]
18;22;3;СЗ;8;['малооблачно'];749;0.57;1;0.02;-1;201;2020-07-19;Московская область;Щелково;0.56;язь;[(('moon', 1, 15), 0.06, 0.029569512166381377), (('moon', 1, 6), 0.06, 0.039977968120388535), (('gust', 0, 0), 8.0, 0.05448343631606714), (('wind', 0, 0), 3.0, 0.06775474077104533)]
